source,source_product_id,source_sku,name,price,currency,image_url,description,detail,product_url,category_path,scraped_at,raw
mahmoud_elfar,55537,8445291045903,Maison Perrier Rosellini Sparkling Water 250 Ml,65.0,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwonine/8445291045903.jpg,,250.00 ml; simple,https://api.mahmoudelfar.com/ميسون-برير-مياه-فوارة-روزليني-250-مل-8445291045903,,2026-06-09T12:44:22.957310+00:00,"{""in_stock"": true, ""available_quantity"": 8, ""discount"": """"}"
mahmoud_elfar,55536,8445291046023,Maison Perrier Citrus Fizz Sparkling Water 250 Ml,64.0,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwonine/8445291046023.jpg,,250.00 ml; simple,https://api.mahmoudelfar.com/ميسون-برير-مياه-فوارة-سيترس-فيزز-250-مل-8445291046023,,2026-06-09T12:44:22.957338+00:00,"{""in_stock"": true, ""available_quantity"": 9, ""discount"": """"}"
mahmoud_elfar,55499,8445291045934,Maison Perrier Rosellini Sparkling Water 250 Ml Pack 4 Pieces,257.0,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoeight/8445291045934.jpg,,4.00 piece; simple,https://api.mahmoudelfar.com/ميسون-برير-مياه-فوارة-روزليني-250-مل-علبة-4-قطع-8445291045934,,2026-06-09T12:44:22.957353+00:00,"{""in_stock"": true, ""available_quantity"": 8, ""discount"": """"}"
mahmoud_elfar,55498,8445291046054,Maison Perrier Citrus Fizz Sparkling Water 250 Ml Pack 4 Pieces,64.0,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoeight/8445291046054.jpg,,4.00 piece; simple,https://api.mahmoudelfar.com/ميسون-برير-مياه-فوارة-سيترس-فيزز-250-مل-علبة-4-قطع-8445291046054,,2026-06-09T12:44:22.957365+00:00,"{""in_stock"": true, ""available_quantity"": 9, ""discount"": """"}"
mahmoud_elfar,55497,8445291045972,Maison Perrier Limonjito Sparkling Water 250 Ml Pack 4 Pieces,65.0,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoeight/8445291045972.jpg,,4.00 piece; simple,https://api.mahmoudelfar.com/ميسون-برير-مياه-فوارة-ليمونجيتو-250-مل-علبة-4-قطع-8445291045972,,2026-06-09T12:44:22.957376+00:00,"{""in_stock"": true, ""available_quantity"": 6, ""discount"": """"}"
mahmoud_elfar,55440,8445291613652,Maison Perrier Raspberry And Rose Sparkling Water 330 Ml,110.5,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoseven/8445291613652.jpg,,330.00 ml; simple,https://api.mahmoudelfar.com/ميسون-بيرير-مياه-فوارة-بالتوت-والورد-330-مل-8445291613652,,2026-06-09T12:44:22.957387+00:00,"{""in_stock"": true, ""available_quantity"": 17, ""discount"": """"}"
mahmoud_elfar,55439,8445291613553,Maison Perrier Citrus And Cherry Blossom Sparkling Water 330 Ml,110.5,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoseven/8445291613553.jpg,,330.00 ml; simple,https://api.mahmoudelfar.com/ميسون-بيرير-مياه-فوارة-بالحمضيات-وشيري-بلوسم-330-مل-8445291613553,,2026-06-09T12:44:22.957398+00:00,"{""in_stock"": true, ""available_quantity"": 14, ""discount"": """"}"
mahmoud_elfar,55438,8445291613768,Maison Perrier Lemon And Ginger Sparkling Water 330 Ml,110.5,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoseven/8445291613768.jpg,,330.00 ml; simple,https://api.mahmoudelfar.com/ميسون-بيرير-مياه-فوارة-بالليمون-والزنجبيل-330-مل-8445291613768,,2026-06-09T12:44:22.957408+00:00,"{""in_stock"": true, ""available_quantity"": 16, ""discount"": """"}"
mahmoud_elfar,55432,302080801040,Crocodile Water Shooter,135.0,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoseven/302080801040.jpg,,1.00 piece; simple,https://api.mahmoudelfar.com/مسدس-مياة-علي-شكل-تمساح-302080801040,,2026-06-09T12:44:22.957416+00:00,"{""in_stock"": true, ""available_quantity"": 19, ""discount"": """"}"
mahmoud_elfar,55430,8936225849433,Nawon Coconut Water 490 Ml,95.05,EGP,https://elfarblobprod.blob.core.windows.net/elfar/twotwoseven/8936225849433.jpg,,490.00 ml; simple,https://api.mahmoudelfar.com/ناون-ماء-جوز-الهند-490-مل-8936225849433,,2026-06-09T12:44:22.957425+00:00,"{""in_stock"": true, ""available_quantity"": 20, ""discount"": """"}"
